no;Dependen;Independen_1;Independen_2;Independen_3;Independen_4;Independen_5;Independen_6;Independen_7;Independen_8;Independen_9;Independen_10;Independen_11;Independen_12;Independen_13
7480;1;44;0;0;0;2;1;1.791537222;1;0;0;0;NA;1
7481;NA;30;0;0;1;5;1;4.172906885;NA;NA;NA;1;2.822980168;1
7482;2;38;1;0;2;4;1;3.179655112;0;1;0;1;NA;0
7483;2;49;1;0;0;4;1;4.705711415;0;1;0;1;3.516127348;0
7484;1;53;0;0;0;3;1;NA;1;0;0;1;2.668829488;1
7485;1;43;0;0;0;4;1;2.89708814;1;0;0;1;3.361976669;1
7486;1;41;1;0;0;4;1;3.199457739;1;0;0;1;2.997333555;0
7487;1;26;0;0;1;5;0;NA;1;0;0;1;2.905218266;1
7488;1;35;1;0;1;4;1;2.486507931;1;0;0;0;NA;0
7489;NA;46;0;0;0;2;0;NA;NA;NA;NA;1;2.26336438;1
7490;1;33;NA;NA;1;2;1;2.120263536;1;0;0;1;3.279911715;NA
7491;NA;43;0;0;0;3;0;NA;NA;NA;NA;1;3.179655112;1
7492;1;29;0;0;1;5;1;3.017136182;1;0;0;1;3.403525671;1
7493;2;43;0;1;0;4;1;6.255430093;0;1;0;1;3.645394342;0
7494;1;48;0;0;0;4;1;0.628608659;1;0;0;1;2.95651156;1
7495;2;48;0;0;1;4;1;3.361976669;0;1;0;1;3.937340813;1
7496;1;31;0;0;0;4;1;2.368724895;1;0;0;1;2.403126322;1
7497;1;40;0;0;0;2;0;NA;1;0;0;1;2.95651156;1
7498;1;40;0;0;1;3;0;NA;1;0;0;1;2.668829488;1
7499;NA;54;NA;NA;0;3;1;4.531062214;NA;NA;NA;0;NA;NA
7500;2;54;0;0;0;3;1;3.159452404;0;1;0;1;1.514127733;1
7501;3;37;1;0;1;5;1;3.607099127;0;0;1;1;3.179655112;0
7502;2;39;0;0;1;5;1;3.479759704;0;1;0;1;3.481240089;1
7503;1;45;0;0;0;3;0;NA;1;0;0;1;3.274965292;1
7504;1;36;0;0;0;4;1;2.02984139;1;0;0;1;3.789420683;1
7505;1;30;1;0;1;4;0;NA;1;0;0;1;3.649658741;0
7506;1;54;0;0;0;3;0;NA;1;0;0;0;NA;1
7507;1;42;0;0;0;4;1;2.928340683;1;0;0;1;2.089010993;1
7508;NA;38;0;0;0;4;1;2.748872196;NA;NA;NA;1;2.356652314;1
7509;1;53;0;0;0;4;1;NA;1;0;0;1;2.851151045;1
7510;3;33;0;0;2;4;1;2.599836616;0;0;1;1;2.851151045;1
7511;1;36;0;0;0;4;0;NA;1;0;0;0;NA;1
7512;1;45;0;0;0;2;0;NA;1;0;0;0;NA;1
7513;3;54;0;0;0;3;0;NA;0;0;1;1;1.480605041;1
7514;NA;32;NA;NA;0;3;0;NA;NA;NA;NA;NA;NA;NA
7515;3;37;1;0;1;4;1;2.851151045;0;0;1;1;2.822980168;0
7516;2;51;0;0;0;4;1;3.361976669;0;1;0;1;3.516127348;1
7517;1;25;NA;NA;1;4;1;2.822980168;1;0;0;0;NA;NA
7518;2;32;0;0;1;4;1;2.486507931;0;1;0;0;NA;1
7519;1;38;0;0;0;4;1;2.668829488;1;0;0;1;2.158003864;1
7520;1;51;0;0;0;4;1;2.733368009;1;0;0;1;3.211093684;1
7521;1;43;0;0;0;3;1;3.138833117;1;0;0;1;3.23792402;1
7522;3;42;0;1;0;4;1;3.42651519;0;0;1;0;NA;0
7523;1;49;0;0;0;4;1;3.516127348;1;0;0;1;3.005301725;1
7524;1;29;0;0;1;4;1;NA;1;0;0;1;3.005301725;1
7525;2;30;0;0;1;3;1;2.302585093;0;1;0;1;2.878550019;1
7526;1;38;0;0;0;4;1;3.274965292;1;0;0;1;2.654805687;1
7527;1;38;NA;NA;1;3;0;NA;1;0;0;0;NA;NA
7528;1;49;0;0;0;3;1;3.297864723;1;0;0;1;3.179655112;1
7529;1;41;0;0;1;4;0;NA;1;0;0;1;3.030619533;1
7530;2;38;0;0;0;5;1;3.470190253;0;1;0;1;3.533124925;1
7531;1;29;0;0;0;5;1;2.828678189;1;0;0;1;3.315502661;1
7532;NA;39;0;1;0;5;1;5.376879689;NA;NA;NA;1;3.872802292;0
7533;1;50;0;0;0;3;1;1.213542255;1;0;0;1;3.598365447;1
7534;1;46;0;0;0;4;1;3.721979403;1;0;0;1;2.822980168;1
7535;3;38;NA;NA;0;4;1;3.361976669;0;0;1;1;3.558091547;NA
7536;3;32;0;1;0;3;0;NA;0;0;1;0;NA;0
7537;3;52;0;1;0;4;0;NA;0;0;1;0;NA;0
7538;2;40;1;0;0;5;1;NA;0;1;0;1;4.809203727;0
7539;1;26;NA;NA;1;3;0;NA;1;0;0;0;NA;NA
7540;1;30;1;0;0;5;1;2.915689566;1;0;0;1;3.649658741;0
7541;2;27;1;0;0;4;1;3.361976669;0;1;0;1;3.764102875;0
7542;2;36;0;0;1;5;1;3.218875825;0;1;0;1;3.239929234;1
7543;NA;47;0;0;0;4;1;2.1092137;NA;NA;NA;0;NA;1
7544;2;47;0;1;0;4;1;3.718651612;0;1;0;1;2.782205791;0
7545;2;29;1;0;0;5;1;3.18328488;0;1;0;1;3.442019376;0
7546;1;42;1;0;0;4;1;2.786908776;1;0;0;1;3.215365397;0
7547;1;40;0;0;0;2;0;NA;1;0;0;0;NA;1
7548;2;51;0;0;0;4;1;4.291512627;0;1;0;1;3.79423997;1
7549;2;33;0;0;1;5;1;3.58512022;0;1;0;1;3.074294596;1
7550;3;37;1;0;0;5;1;2.971039661;0;0;1;1;3.615208449;0
7551;2;42;1;0;0;4;1;2.427748236;0;1;0;1;2.599836616;0
7552;1;40;0;0;0;3;0;NA;1;0;0;1;2.95651156;1
7553;1;41;1;0;0;3;1;3.244193633;1;0;0;1;3.324236341;0
7554;3;37;NA;NA;2;5;1;1.570217199;0;0;1;1;5.259096653;NA
7555;2;30;1;0;1;5;1;3.336658861;0;1;0;1;3.789420683;0
7556;2;52;1;0;0;4;1;3.153221855;0;1;0;1;3.192900338;0
7557;1;25;NA;NA;0;3;1;2.538829268;1;0;0;1;2.755667517;NA
7558;1;38;1;0;1;4;0;NA;1;0;0;1;NA;0
7559;1;51;1;0;0;3;1;3.179655112;1;0;0;1;3.959813669;0
7560;2;47;0;1;0;5;1;3.544298225;0;1;0;1;4.2782674;0
7561;1;52;0;0;0;3;0;NA;1;0;0;1;3.244193633;1
7562;3;49;0;0;0;4;1;4.006333685;0;0;1;1;3.472324726;1
7563;1;50;0;0;0;4;1;3.361976669;1;0;0;1;3.959813669;1
7564;1;49;0;0;0;4;0;NA;1;0;0;1;3.394766491;1
7565;1;45;0;0;0;4;1;3.159452404;1;0;0;1;3.872802292;1
7566;3;41;0;1;0;5;1;3.256616153;0;0;1;1;3.179655112;0
7567;2;49;0;0;0;2;1;2.905218266;0;1;0;1;3.624340933;1
7568;1;42;0;0;0;4;1;2.634927936;1;0;0;1;3.544298225;1
7569;1;39;0;0;1;5;1;3.012081412;1;0;0;1;2.822980168;1
7570;1;51;0;0;0;4;1;3.175200761;1;0;0;1;NA;1
7571;1;46;0;0;0;3;0;NA;1;0;0;1;3.256616153;1
7572;1;45;0;0;1;4;0;NA;1;0;0;1;3.159452404;1
7573;NA;42;NA;NA;0;3;1;5.010635294;NA;NA;NA;1;3.090042953;NA
7574;1;49;0;0;0;3;1;3.117779708;1;0;0;0;NA;1
7575;NA;40;0;1;0;3;1;3.179655112;NA;NA;NA;1;3.087539823;0
7576;NA;52;NA;NA;0;4;1;2.700932733;NA;NA;NA;1;NA;NA
7577;3;45;0;0;0;5;1;3.11066224;0;0;1;1;3.081674703;1
7578;1;30;0;0;0;5;1;3.123565645;1;0;0;1;4.828313737;1
7579;2;52;1;0;0;3;1;2.907721396;0;1;0;1;4.460588957;0
7580;NA;40;NA;NA;0;4;1;3.710283363;NA;NA;NA;1;2.563468972;NA
7581;1;35;0;0;1;5;0;NA;1;0;0;1;3.566277132;1
7582;NA;34;0;0;0;4;1;2.26336438;NA;NA;NA;1;3.159452404;1
7583;2;45;0;1;0;4;1;3.280751229;0;1;0;1;3.199457739;0
7584;1;54;0;0;0;3;0;NA;1;0;0;1;3.005301725;1
7585;NA;32;NA;NA;1;4;1;3.442019376;NA;NA;NA;1;4.150434029;NA
7586;2;51;1;0;0;2;1;3.497861878;0;1;0;1;3.98944773;0
7587;3;46;0;1;0;3;1;3.654977902;0;0;1;1;1.416066519;0
7588;1;25;NA;NA;0;2;1;5.769922277;1;0;0;NA;NA;NA
7589;1;38;0;0;0;4;0;NA;1;0;0;1;4.565949473;1
7590;2;47;1;0;0;3;1;3.361976669;0;1;0;1;3.592500327;0
7591;3;42;0;0;0;4;1;3.611437528;0;0;1;1;3.361976669;1
7592;2;45;NA;NA;0;3;1;2.869500183;0;1;0;1;3.324236341;NA
7593;NA;44;0;0;0;5;1;3.498835851;NA;NA;NA;1;4.209274529;1
7594;2;45;1;0;0;4;1;2.748872196;0;1;0;1;3.729701449;0
7595;1;45;0;0;0;5;1;2.225624052;1;0;0;0;NA;1
7596;1;33;0;0;0;5;1;3.361976669;1;0;0;1;3.516127348;1
7597;2;41;0;0;0;4;1;3.274965292;0;1;0;1;3.442019376;1
7598;2;53;0;0;0;4;1;3.958979989;0;1;0;1;NA;1
7599;1;38;0;0;0;3;1;2.486507931;1;0;0;1;3.361976669;1
7600;1;44;NA;NA;0;2;1;2.995732274;1;0;0;1;2.887518689;NA
7601;1;49;0;0;0;1;0;NA;1;0;0;1;3.099612404;1
7602;3;25;0;1;0;3;0;NA;0;0;1;1;3.821508998;0
7603;1;31;0;0;1;4;1;2.579217329;1;0;0;1;2.911049186;1
7604;1;41;0;0;0;5;1;2.750659506;1;0;0;1;3.521041363;1
7605;1;45;NA;NA;0;3;1;2.599836616;1;0;0;0;NA;NA
7606;NA;35;NA;NA;0;4;0;NA;NA;NA;NA;1;NA;NA
7607;1;51;1;0;0;3;1;2.668829488;1;0;0;1;2.668829488;0
7608;2;52;1;0;0;3;1;2.26336438;0;1;0;1;3.798078746;0
7609;3;41;0;1;0;4;1;3.940460941;0;0;1;1;3.968112472;0
7610;1;37;0;0;0;3;1;2.040220829;1;0;0;1;3.138833117;1
7611;1;39;0;0;0;4;1;1.950364499;1;0;0;1;3.328075117;1
7612;1;41;1;0;0;4;1;2.95651156;1;0;0;1;3.398344313;0
7613;1;41;0;0;0;3;1;3.710283363;1;0;0;1;3.609993485;1
7614;1;38;0;0;0;4;0;NA;1;0;0;1;NA;1
7615;1;45;0;0;0;5;0;NA;1;0;0;1;2.686847993;1
7616;3;54;0;0;0;3;1;3.674351354;0;0;1;1;3.554348561;1
7617;2;36;1;0;2;4;0;NA;0;1;0;1;3.821508998;0
7618;1;48;0;0;0;2;0;NA;1;0;0;1;NA;1
7619;1;35;0;0;0;3;0;NA;1;0;0;1;3.831980298;1
7620;1;37;0;1;1;4;1;2.551046452;1;0;0;1;3.316514294;0
7621;2;45;0;0;0;4;1;3.328075117;0;1;0;1;3.833581579;1
7622;1;46;0;0;0;3;1;2.668829488;1;0;0;1;2.811930332;1
7623;1;45;0;0;0;4;1;3.328075117;1;0;0;1;3.26399626;1
7624;1;28;0;0;1;2;1;2.690808395;1;0;0;1;2.445685937;1
7625;1;52;0;1;0;4;1;3.58512022;1;0;0;1;3.402798663;0
7626;1;42;0;0;0;4;1;2.26336438;1;0;0;1;2.634927936;1
7627;1;35;0;0;0;5;1;3.228926161;1;0;0;1;3.218875825;1
7628;NA;39;NA;NA;1;4;1;4.642910514;NA;NA;NA;1;4.74827103;NA
7629;1;51;1;0;0;4;1;NA;1;0;0;1;4.342805922;0
7630;1;43;1;0;0;3;0;NA;1;0;0;1;3.649658741;0
7631;2;50;0;1;0;3;1;3.361976669;0;1;0;1;3.912023005;0
7632;3;36;1;0;2;5;1;2.891973039;0;0;1;1;3.810926889;0
7633;1;47;NA;NA;0;1;1;2.26336438;1;0;0;NA;NA;NA
7634;2;42;1;0;0;5;1;3.662081261;0;1;0;1;4.426687406;0
7635;2;48;1;0;0;4;1;3.279500447;0;1;0;1;4.342805922;0
7636;3;30;0;1;0;5;1;NA;0;0;1;1;3.23792402;0
7637;3;42;0;0;2;4;0;NA;0;0;1;1;4.831816368;1
7638;2;51;NA;NA;0;5;0;NA;0;1;0;1;5.700929406;NA
7639;1;33;0;0;1;4;0;NA;1;0;0;1;6.07002687;1
7640;1;40;1;0;1;4;0;NA;1;0;0;1;3.744968921;0
7641;1;26;0;0;1;4;1;3.028832222;1;0;0;1;2.599836616;1
7642;NA;51;NA;NA;0;3;1;2.120263536;NA;NA;NA;1;3.207825989;NA
7643;1;34;0;0;0;4;1;2.254838134;1;0;0;1;2.793992631;1
7644;2;37;1;0;0;4;1;4.385625919;0;1;0;1;4.209274529;0
7645;2;52;1;0;0;4;1;2.486507931;0;1;0;1;3.872802292;0
7646;1;50;1;0;0;5;1;3.163281798;1;0;0;1;5.482240205;0
7647;1;48;NA;NA;0;2;1;2.082185028;1;0;0;1;2.420368129;NA
7648;2;52;1;0;0;4;1;3.698448905;0;1;0;1;3.467337184;0
7649;1;40;0;1;1;3;1;NA;1;0;0;1;2.668829488;0
7650;3;45;0;0;0;5;1;NA;0;0;1;1;NA;1
7651;2;49;1;0;0;3;1;2.525728644;0;1;0;1;NA;0
7652;2;49;0;1;0;5;1;2.551046452;0;1;0;1;3.036554268;0
7653;1;37;0;0;1;4;1;2.445685937;1;0;0;1;2.851151045;1
7654;NA;47;NA;NA;0;4;0;NA;NA;NA;NA;1;2.835883573;NA
7655;2;54;1;0;0;3;1;3.42651519;0;1;0;1;3.710283363;0
7656;3;45;1;0;0;4;1;3.516127348;0;0;1;1;4.237445406;0
7657;2;37;1;0;1;4;0;NA;0;1;0;1;4.2782674;0
7658;3;42;NA;NA;1;4;0;NA;0;0;1;1;4.80711153;NA
7659;2;37;1;0;0;4;0;NA;0;1;0;1;4.2782674;0
7660;1;43;1;0;0;5;1;NA;1;0;0;1;4.448176437;0
7661;2;31;0;1;2;5;1;2.822980168;0;1;0;1;3.710283363;0
7662;3;30;0;1;1;5;1;3.845403318;0;0;1;1;3.968112472;0
7663;3;42;NA;NA;1;5;1;3.649658741;0;0;1;1;4.055123849;NA
7664;3;27;1;0;1;4;0;NA;0;0;1;1;3.762987426;0
7665;2;36;1;0;1;4;0;NA;0;1;0;1;4.135166557;0
7666;1;52;0;0;0;5;0;NA;1;0;0;1;3.413936407;1
7667;2;53;0;0;0;3;0;NA;0;1;0;1;3.42651519;1
7668;1;45;NA;NA;0;3;1;3.358637767;1;0;0;1;3.138833117;NA
7669;NA;54;NA;NA;0;5;1;2.403126322;NA;NA;NA;1;2.95651156;NA
7670;1;36;0;0;0;4;0;NA;1;0;0;1;3.483374562;1
7671;1;42;0;0;0;2;0;NA;1;0;0;1;4.055123849;1
7672;1;52;0;0;0;5;1;2.656406968;1;0;0;1;3.179655112;1
7673;3;53;1;0;0;4;0;NA;0;0;1;1;NA;0
7674;2;46;1;0;0;3;1;3.821508998;0;1;0;1;4.135166557;0
7675;2;45;0;0;0;4;0;NA;0;1;0;1;3.074294596;1
7676;1;48;0;0;0;5;0;NA;1;0;0;1;3.649658741;1
7677;1;33;0;0;0;5;0;NA;1;0;0;1;1.975682307;1
7678;2;46;0;0;0;4;0;NA;0;1;0;1;3.361976669;1
7679;NA;33;1;0;0;2;1;2.302585093;NA;NA;NA;1;4.079816462;0
7680;3;36;0;1;0;5;1;3.663315067;0;0;1;1;3.361976669;0
7681;1;40;0;0;1;5;1;3.437565026;1;0;0;1;4.342805922;1
7682;1;53;NA;NA;0;3;1;2.158003864;1;0;0;1;2.41751506;NA
7683;2;38;0;0;0;4;1;3.328075117;0;1;0;1;3.789420683;1
7684;1;45;0;0;0;2;0;NA;1;0;0;1;3.611437528;1
7685;NA;44;NA;NA;0;3;1;2.748872196;NA;NA;NA;1;2.733368009;NA
7686;1;36;0;0;0;5;1;4.087913672;1;0;0;1;3.649658741;1
7687;NA;35;1;0;1;5;1;4.055123849;NA;NA;NA;1;3.921592456;0
7688;1;40;0;0;0;4;1;2.865857192;1;0;0;1;2.599836616;1
7689;NA;42;NA;NA;0;3;1;2.234376843;NA;NA;NA;1;2.822980168;NA
7690;2;46;0;0;0;3;1;3.091042453;0;1;0;1;3.179655112;1
7691;3;37;1;0;2;4;1;4.396873143;0;0;1;1;4.291512627;0
7692;3;50;1;0;0;3;1;3.677419812;0;0;1;1;3.473726727;0
7693;2;49;1;0;0;4;1;3.58512022;0;1;0;1;3.516127348;0
7694;2;37;1;0;0;5;1;3.624340933;0;1;0;1;3.767441777;0
7695;NA;37;1;0;0;2;1;4.582478775;NA;NA;NA;1;2.995732274;0
7696;2;30;NA;NA;1;4;0;NA;0;1;0;1;4.055123849;NA
7697;NA;44;NA;NA;0;5;1;NA;NA;NA;NA;1;NA;NA
7698;2;39;0;0;1;3;1;3.475305354;0;1;0;1;3.179655112;1
7699;1;34;0;0;0;3;1;2.733368009;1;0;0;1;2.733368009;1
7700;NA;41;NA;NA;0;3;1;4.297685486;NA;NA;NA;1;4.055123849;NA
7701;NA;40;NA;NA;0;2;1;4.449415657;NA;NA;NA;1;2.917290847;NA
7702;NA;35;0;0;0;3;0;NA;NA;NA;NA;1;5.926926026;1
7703;2;54;0;0;0;5;1;3.978162808;0;1;0;1;3.467337184;1
7704;NA;38;0;0;0;5;0;NA;NA;NA;NA;1;4.902421709;1
7705;1;38;NA;NA;2;5;0;NA;1;0;0;1;4.971414581;NA
7706;1;29;0;0;0;5;1;2.822980168;1;0;0;1;2.851151045;1
7707;2;30;1;0;1;5;0;NA;0;1;0;1;3.138833117;0
7708;1;33;0;0;0;3;1;3.179655112;1;0;0;0;NA;1
7709;3;39;0;0;0;3;1;3.921592456;0;0;1;1;3.218875825;1
7710;2;49;0;0;0;3;1;2.486507931;0;1;0;1;NA;1
7711;2;48;0;0;0;4;0;NA;0;1;0;1;3.467337184;1
7712;NA;44;0;0;0;3;1;3.42651519;NA;NA;NA;1;3.334947996;1
7713;1;39;0;0;0;5;1;3.179655112;1;0;0;1;2.563468972;1
7714;2;45;1;0;0;4;1;3.328075117;0;1;0;1;3.516127348;0
7715;3;44;0;1;0;4;1;3.361976669;0;0;1;1;3.361976669;0
7716;1;25;0;0;1;5;0;NA;1;0;0;1;2.822980168;1
7717;1;47;0;0;0;3;1;2.733368009;1;0;0;1;3.862751956;1
7718;1;33;0;0;1;5;0;NA;1;0;0;1;3.179655112;1
7719;1;52;0;0;0;3;0;NA;1;0;0;1;2.486507931;1
7720;1;28;0;0;0;4;0;NA;1;0;0;1;2.599836616;1
7721;1;30;0;1;0;4;0;NA;1;0;0;1;3.937340813;0
7722;2;48;0;0;0;4;1;2.95651156;0;1;0;1;3.89260492;1
7723;1;37;0;0;1;4;1;2.733368009;1;0;0;1;3.074294596;1
7724;1;46;NA;NA;0;2;1;2.525728644;1;0;0;1;3.256616153;NA
7725;NA;38;NA;NA;0;4;0;NA;NA;NA;NA;1;3.328075117;NA
7726;NA;47;NA;NA;0;3;1;2.634927936;NA;NA;NA;1;3.085344432;NA
7727;1;44;0;0;0;3;1;2.793992631;1;0;0;1;2.95651156;1
7728;1;48;0;0;0;5;1;2.668829488;1;0;0;0;NA;1
7729;1;32;1;0;0;4;0;NA;1;0;0;1;2.95651156;0
7730;3;32;0;1;2;4;1;3.821508998;0;0;1;1;3.558091547;0
7731;3;39;0;1;2;4;1;3.558091547;0;0;1;1;3.821508998;0
7732;2;33;0;0;0;3;0;NA;0;1;0;1;NA;1
7733;1;29;0;0;0;4;1;3.196402969;1;0;0;1;2.805688671;1
7734;2;36;1;0;0;4;1;3.292983797;0;1;0;1;3.442019376;0
7735;NA;42;NA;NA;1;3;1;1.570217199;NA;NA;NA;1;2.822980168;NA
7736;2;46;1;0;0;4;1;3.361976669;0;1;0;1;3.850329436;0
7737;1;47;0;0;0;4;1;5.482240205;1;0;0;1;4.902421709;1
7738;1;41;0;0;0;1;1;4.2782674;1;0;0;1;2.668829488;1
7739;1;42;0;0;1;3;1;2.1690537;1;0;0;1;3.179655112;1
7740;2;52;NA;NA;0;5;1;3.718651612;0;1;0;1;5.076775097;NA
7741;1;48;NA;NA;0;2;0;NA;1;0;0;0;NA;NA
7742;2;46;0;1;0;4;0;NA;0;1;0;1;4.055123849;0
7743;NA;32;0;1;1;5;1;3.742946675;NA;NA;NA;1;3.912023005;0
7744;2;30;NA;NA;0;4;1;2.664553693;0;1;0;NA;NA;NA
7745;NA;41;NA;NA;2;4;0;NA;NA;NA;NA;1;2.995732274;NA
7746;1;36;0;0;0;3;0;NA;1;0;0;1;3.179463093;1
7747;1;27;0;0;1;5;0;NA;1;0;0;1;NA;1
7748;2;37;0;0;0;3;1;3.506557897;0;1;0;1;3.179655112;1
7749;1;51;0;0;0;4;1;NA;1;0;0;1;4.403430543;1
7750;1;47;0;0;0;4;1;2.815432962;1;0;0;1;2.733368009;1
7751;3;48;0;0;0;4;1;3.611437528;0;0;1;1;3.755019257;1
7752;2;35;1;0;1;5;1;3.792759585;0;1;0;1;2.80016549;0
7753;1;46;0;0;0;2;0;NA;1;0;0;0;NA;1
7754;NA;46;0;1;0;5;1;3.58512022;NA;NA;NA;1;3.58512022;0
7755;2;30;1;0;1;5;1;2.95651156;0;1;0;1;3.266666489;0
7756;NA;50;0;0;0;2;1;1.049822124;NA;NA;NA;0;NA;1
7757;3;47;0;0;0;3;0;NA;0;0;1;1;2.634927936;1
7758;3;47;0;0;0;2;0;NA;0;0;1;1;3.179655112;1
7759;3;45;0;1;0;5;1;3.361976669;0;0;1;1;3.531875705;0
7760;2;30;0;1;1;5;1;NA;0;1;0;0;NA;0
7761;1;53;0;0;0;4;1;3.044522438;1;0;0;1;3.135494216;1
7762;1;47;1;0;0;3;1;2.222542385;1;0;0;1;3.649658741;0
7763;3;32;1;0;0;3;1;2.983769984;0;0;1;1;3.577685241;0
7764;1;25;0;0;2;5;1;3.259697819;1;0;0;1;2.445685937;1
7765;2;51;0;0;0;5;0;NA;0;1;0;1;4.614739637;1
7766;1;53;0;0;0;2;1;3.442019376;1;0;0;0;NA;1
7767;1;30;NA;NA;0;5;1;2.35867456;1;0;0;NA;NA;NA
7768;1;36;0;0;0;5;0;NA;1;0;0;1;2.397895273;1
7769;1;27;0;1;1;3;1;3.027820588;1;0;0;1;3.179655112;0
7770;NA;39;1;0;2;4;1;4.789093024;NA;NA;NA;1;NA;0
7771;1;29;0;0;2;1;0;NA;1;0;0;1;3.361976669;1
7772;1;54;0;0;0;5;0;NA;1;0;0;1;2.820379386;1
7773;2;34;1;0;1;4;1;3.044522438;0;1;0;1;3.320476938;0
7774;1;46;0;0;0;3;1;3.015934981;1;0;0;1;3.179655112;1
7775;2;28;0;0;2;4;0;NA;0;1;0;1;3.179655112;1
7776;1;44;1;0;0;5;1;2.708050201;1;0;0;1;3.16868608;0
7777;2;34;1;0;0;4;1;2.908720897;0;1;0;1;3.218875825;0
7778;1;36;0;0;0;4;1;NA;1;0;0;1;2.758060622;1
7779;1;53;0;0;0;4;0;NA;1;0;0;1;2.901703324;1
7780;3;46;1;0;0;5;1;3.138833117;0;0;1;1;3.649658741;0
7781;1;31;0;0;0;4;1;2.721295428;1;0;0;1;3.218875825;1
7782;1;46;1;0;0;3;0;NA;1;0;0;1;3.710283363;0
7783;1;42;0;0;0;3;1;3.228926161;1;0;0;1;NA;1
7784;1;38;0;0;0;4;0;NA;1;0;0;1;NA;1
7785;2;52;0;0;0;3;0;NA;0;1;0;1;3.516127348;1
7786;1;34;0;0;2;4;0;NA;1;0;0;1;3.021050082;1
7787;1;32;0;0;2;1;0;NA;1;0;0;1;3.179695111;1
7788;3;36;1;0;0;4;1;3.624340933;0;0;1;1;3.729701449;0
7789;3;34;1;0;2;5;1;3.264338199;0;0;1;1;3.457286848;0
7790;1;50;0;0;0;4;1;NA;1;0;0;1;3.58512022;1
7791;2;33;0;0;0;4;1;2.793992631;0;1;0;1;2.905218266;1
7792;3;48;0;0;0;4;1;2.95651156;0;0;1;1;NA;1
7793;NA;41;0;0;0;5;1;3.986130978;NA;NA;NA;1;4.026952972;1
7794;2;31;1;0;1;5;0;NA;0;1;0;1;3.842343085;0
7795;1;30;0;0;1;4;1;3.408496684;1;0;0;1;3.408496684;1
7796;1;39;NA;NA;0;3;1;2.793992631;1;0;0;1;2.733368009;NA
7797;2;43;1;0;0;3;1;3.479759704;0;1;0;1;3.649658741;0
7798;2;44;1;0;0;5;0;NA;0;1;0;1;4.595508275;0
7799;2;33;1;0;1;5;1;NA;0;1;0;1;NA;0
7800;2;25;1;0;0;4;1;2.887518689;0;1;0;1;3.831980298;0
7801;1;51;0;0;0;5;1;6.700115914;1;0;0;1;4.766620168;1
7802;2;41;0;1;0;4;1;2.905218266;0;1;0;1;3.554348561;0
7803;3;33;1;0;0;4;1;3.24985937;0;0;1;1;4.237445406;0
7804;1;45;0;1;0;5;1;2.445685937;1;0;0;1;2.668829488;0
7805;3;33;0;1;1;5;1;3.028832222;0;0;1;1;3.852599585;0
7806;1;53;0;0;0;4;1;3.555348061;1;0;0;1;3.510396674;1
7807;1;36;0;0;1;4;0;NA;1;0;0;1;3.831980298;1
7808;1;45;0;1;0;5;1;3.363457054;1;0;0;1;NA;0
7809;2;53;1;0;0;4;0;NA;0;1;0;1;3.872802292;0
7810;1;49;1;0;1;2;0;NA;1;0;0;1;4.094344562;0
7811;1;39;NA;NA;0;4;1;2.774190004;1;0;0;1;3.061872076;NA
7812;1;51;0;0;0;3;1;2.878550019;1;0;0;1;4.11966237;1
7813;NA;46;1;0;0;5;1;3.674351354;NA;NA;NA;1;2.95651156;0
7814;2;47;1;0;1;5;0;NA;0;1;0;1;4.160484365;0
7815;3;46;0;0;0;3;1;3.005301725;0;0;1;1;2.95651156;1
7816;2;42;1;0;0;5;1;3.872802292;0;1;0;1;6.214658097;0
7817;3;30;1;0;0;5;1;2.993325534;0;0;1;1;3.218875825;0
7818;2;48;1;0;0;4;1;3.138833117;0;1;0;1;3.872802292;0
7819;2;43;1;0;0;5;1;3.598365447;0;1;0;1;3.394766491;0
7820;3;46;1;0;0;5;1;3.199457739;0;0;1;1;4.565949473;0
7821;3;36;0;1;1;3;1;2.148434413;0;0;1;1;1.347073648;0
7822;3;44;1;0;1;4;0;NA;0;0;1;1;3.361976669;0
7823;3;32;0;1;2;3;1;3.516127348;0;0;1;1;3.544298225;0
7824;3;41;NA;NA;0;4;1;3.457286848;0;0;1;NA;NA;NA
7825;1;49;0;1;1;4;1;2.668829488;1;0;0;1;4.135166557;0
7826;2;45;0;0;0;5;1;4.383627916;0;1;0;1;3.501738611;1
7827;1;34;1;0;1;5;1;2.371577964;1;0;0;1;3.42651519;0
7828;3;38;0;1;1;3;0;NA;0;0;1;1;3.274965292;0
7829;1;52;0;0;0;5;1;3.179655112;1;0;0;1;3.241690503;1
7830;2;53;1;0;0;3;1;-1.090244039;0;1;0;1;3.326729384;0
7831;2;31;1;0;0;3;1;4.172906885;0;1;0;1;2.95651156;0
7832;2;47;0;0;0;3;1;3.516127348;0;1;0;1;3.986130978;1
7833;2;33;0;1;1;4;0;NA;0;1;0;1;3.872802292;0
7834;NA;38;1;0;0;3;1;3.074203889;NA;NA;NA;1;3.611293218;0
7835;3;48;1;0;0;4;1;2.839753;0;0;1;1;2.368724895;0
7836;3;50;0;0;0;5;1;3.074294596;0;0;1;1;3.803809421;1
7837;3;52;1;0;0;5;1;3.179655112;0;0;1;1;3.571697199;0
7838;1;51;1;0;0;4;1;3.138833117;1;0;0;1;3.036554268;0
7839;2;51;1;0;0;5;1;2.412264767;0;1;0;1;2.040220829;0
7840;NA;46;NA;NA;0;3;1;1.029619417;NA;NA;NA;1;6.308918778;NA
